"candidate_number","block_A00","block_A01","block_B00","block_C00","block_D01"
"19009563",22.80,20.15,19.80,-1.00,19.65
"19009564",-1.00,-1.00,-1.00,21.75,18.40
"19009565",-1.00,-1.00,-1.00,26.50,22.20
"19009566",-1.00,-1.00,-1.00,19.50,20.05
"19009567",-1.00,-1.00,-1.00,26.00,25.70
"19009568",22.65,22.45,22.90,-1.00,24.20
"19009569",-1.00,-1.00,-1.00,26.75,-1.00
"19009570",-1.00,-1.00,-1.00,26.25,25.45
"19009571",22.45,20.65,19.45,-1.00,21.90
"19009572",-1.00,-1.00,-1.00,20.50,21.55
"19009573",-1.00,-1.00,-1.00,16.50,-1.00
"19009574",-1.00,-1.00,-1.00,24.00,19.25
"19009575",-1.00,-1.00,-1.00,17.75,-1.00
"19009576",27.45,22.45,25.95,-1.00,20.45
"19009577",-1.00,-1.00,-1.00,21.00,-1.00
"19009578",23.90,19.05,21.65,-1.00,18.05
"19009579",24.35,21.40,21.60,-1.00,20.90
"19009580",-1.00,-1.00,-1.00,23.50,17.80
"19009581",-1.00,-1.00,-1.00,21.25,-1.00
"19009582",-1.00,-1.00,-1.00,16.25,-1.00
"19009583",-1.00,-1.00,-1.00,22.25,21.55
"19009584",-1.00,-1.00,-1.00,22.25,20.65
"19009585",-1.00,-1.00,-1.00,16.00,-1.00
"19009586",-1.00,-1.00,-1.00,22.00,20.40
"19009587",-1.00,-1.00,-1.00,22.75,-1.00
"19009588",23.40,19.90,23.15,-1.00,18.40
"19009589",-1.00,-1.00,-1.00,23.50,20.80
"19009590",16.90,21.70,16.65,-1.00,23.70
"19009591",-1.00,-1.00,-1.00,17.00,-1.00
"19009592",-1.00,-1.00,-1.00,20.75,-1.00
"19009593",-1.00,-1.00,-1.00,19.25,-1.00
"19009594",-1.00,-1.00,-1.00,16.25,-1.00
"19009595",-1.00,-1.00,-1.00,21.00,19.30
"19009596",-1.00,-1.00,-1.00,21.00,-1.00
"19009597",22.75,24.05,19.75,-1.00,22.80
"19009598",-1.00,-1.00,-1.00,16.00,-1.00
"19009599",20.95,25.60,16.95,-1.00,24.60
"19009600",23.05,22.65,19.30,-1.00,22.65
"19009601",-1.00,-1.00,-1.00,19.75,-1.00
"19009602",-1.00,-1.00,-1.00,6.50,-1.00
"19009603",23.75,26.15,22.25,-1.00,25.15
"19009604",-1.00,-1.00,-1.00,18.50,-1.00
"19009605",-1.00,-1.00,-1.00,19.50,-1.00
"19009606",24.70,23.05,21.70,-1.00,21.55
"19009607",-1.00,-1.00,-1.00,16.25,21.90
"19009608",-1.00,-1.00,-1.00,20.25,20.20
"19009609",24.20,27.85,21.70,-1.00,27.60
"19009610",-1.00,-1.00,-1.00,25.00,24.00
"19009611",-1.00,-1.00,-1.00,22.75,22.10
"19009612",-1.00,-1.00,-1.00,16.50,-1.00
"19009613",24.40,25.35,22.15,-1.00,25.10
"19009614",-1.00,-1.00,-1.00,18.50,15.25
"19009615",-1.00,-1.00,-1.00,24.75,-1.00
"19009616",-1.00,-1.00,-1.00,24.75,21.60
"19009617",-1.00,-1.00,-1.00,23.00,22.80
"19009618",-1.00,-1.00,-1.00,24.50,22.25
"19009619",-1.00,-1.00,-1.00,18.75,-1.00
"19009620",22.30,25.40,19.80,-1.00,25.90
"19009621",-1.00,-1.00,-1.00,23.25,20.45
"19009622",-1.00,-1.00,-1.00,27.00,24.10
"19009623",26.15,22.30,24.65,-1.00,23.05
"19009624",-1.00,-1.00,-1.00,24.50,22.20
"19009625",-1.00,-1.00,-1.00,27.25,23.20
"19009626",-1.00,-1.00,-1.00,22.00,20.50
"19009627",-1.00,-1.00,-1.00,26.00,22.95
"19009628",23.20,20.60,22.95,-1.00,21.60
"19009629",-1.00,-1.00,-1.00,23.25,18.85
"19009630",-1.00,-1.00,-1.00,22.25,20.45
"19009631",-1.00,-1.00,-1.00,17.25,-1.00
"19009632",23.05,19.35,18.80,-1.00,20.10
"19009633",27.20,23.85,23.95,-1.00,22.60
"19009634",-1.00,24.90,-1.00,-1.00,-1.00
"19009635",24.90,-1.00,22.90,-1.00,-1.00
"19009636",-1.00,-1.00,-1.00,25.50,22.55
"19009637",-1.00,-1.00,-1.00,14.75,-1.00
"19009638",23.15,21.15,22.65,-1.00,21.90
"19009639",-1.00,-1.00,-1.00,21.75,-1.00
"19009640",-1.00,-1.00,-1.00,23.00,19.85
"19009641",27.15,24.10,25.90,-1.00,24.60
"19009642",-1.00,-1.00,-1.00,22.50,17.85
"19009643",-1.00,-1.00,-1.00,26.50,-1.00
"19009644",-1.00,-1.00,-1.00,22.00,-1.00
"19009645",26.40,22.55,23.90,-1.00,19.30
"19009646",-1.00,-1.00,-1.00,-1.00,21.00
"19009647",-1.00,-1.00,-1.00,24.75,21.55
"19009648",-1.00,-1.00,-1.00,24.75,21.55
"19009649",-1.00,-1.00,-1.00,26.25,25.85
"19009650",-1.00,-1.00,-1.00,25.25,23.50
"19009651",24.45,26.25,22.95,-1.00,26.25
"19009652",-1.00,-1.00,-1.00,23.25,-1.00
"19009653",-1.00,-1.00,-1.00,23.75,-1.00
"19009654",-1.00,-1.00,-1.00,16.25,-1.00
"19009655",-1.00,-1.00,-1.00,17.00,-1.00
"19009656",-1.00,-1.00,-1.00,29.25,21.95
"19009657",-1.00,-1.00,-1.00,23.00,21.20
"19009658",-1.00,-1.00,-1.00,21.00,20.95
"19009659",-1.00,-1.00,-1.00,22.50,19.45
"19009660",-1.00,-1.00,-1.00,20.50,21.55
"19009661",-1.00,-1.00,-1.00,17.25,-1.00
"19009662",-1.00,-1.00,-1.00,21.50,-1.00
"19009663",16.50,22.10,15.75,-1.00,21.35
"19009664",24.10,22.50,21.85,-1.00,22.50
"19009665",-1.00,-1.00,-1.00,16.75,-1.00
"19009666",21.70,23.45,19.70,-1.00,22.95
"19009667",-1.00,-1.00,-1.00,21.00,19.30
"19009668",20.35,19.05,19.35,-1.00,21.30
"19009669",25.70,18.65,22.70,-1.00,17.40
"19009670",24.25,-1.00,-1.00,-1.00,-1.00
"19009671",-1.00,-1.00,-1.00,22.50,-1.00
"19009672",26.70,24.65,22.20,-1.00,21.15
"19009673",24.95,22.40,22.95,-1.00,22.90
"19009674",-1.00,-1.00,-1.00,23.75,21.55
"19009675",24.05,21.65,24.30,-1.00,20.40
"19009676",25.70,23.65,23.45,-1.00,22.65
"19009677",23.25,24.25,21.50,-1.00,23.25
"19009678",22.80,25.35,19.55,-1.00,25.10
"19009679",20.75,22.55,18.50,-1.00,21.30
"19009680",19.50,20.30,16.50,-1.00,22.05
"19009681",-1.00,-1.00,-1.00,24.25,22.30
"19009682",-1.00,-1.00,-1.00,24.75,21.65
"19009683",19.70,23.85,19.45,-1.00,27.35
"19009684",-1.00,-1.00,-1.00,22.25,19.55
"19009685",-1.00,-1.00,-1.00,23.50,-1.00
"19009686",-1.00,-1.00,-1.00,26.00,24.70
"19009687",-1.00,-1.00,-1.00,23.75,21.95
"19009688",-1.00,-1.00,-1.00,23.75,24.25
"19009689",-1.00,-1.00,-1.00,24.00,21.30
"19009690",-1.00,-1.00,-1.00,22.00,-1.00
"19009691",-1.00,-1.00,-1.00,21.50,-1.00
"19009692",-1.00,-1.00,-1.00,20.75,-1.00
"19009693",-1.00,-1.00,-1.00,18.25,-1.00
"19009694",23.95,24.20,22.70,-1.00,23.20
"19009695",-1.00,-1.00,-1.00,13.25,-1.00
"19009696",-1.00,-1.00,-1.00,22.75,22.55
"19009697",-1.00,-1.00,-1.00,24.00,-1.00
"19009698",-1.00,-1.00,-1.00,23.00,20.10
"19009699",23.05,-1.00,22.30,-1.00,-1.00
"19009700",20.95,23.90,20.45,-1.00,25.65
"19009701",-1.00,-1.00,-1.00,17.25,17.45
"19009702",-1.00,-1.00,-1.00,18.75,-1.00
"19009703",-1.00,-1.00,-1.00,25.75,24.15
"19009704",-1.00,-1.00,-1.00,22.25,20.45
"19009705",-1.00,-1.00,-1.00,21.50,-1.00
"19009706",-1.00,-1.00,-1.00,23.75,24.00
"19009707",-1.00,-1.00,-1.00,20.00,21.85
"19009708",27.75,25.55,28.00,-1.00,26.05
"19009709",21.60,24.45,19.60,-1.00,26.70
"19009710",-1.00,-1.00,-1.00,22.00,21.45
"19009711",-1.00,-1.00,-1.00,11.50,-1.00
"19009712",-1.00,-1.00,-1.00,22.25,19.50
"19009713",18.40,22.55,17.15,-1.00,25.55
"19009714",-1.00,-1.00,-1.00,11.00,-1.00
"19009715",23.95,24.25,21.95,-1.00,21.75
"19009716",-1.00,-1.00,-1.00,22.50,-1.00
"19009717",-1.00,-1.00,-1.00,22.00,24.00
"19009718",19.75,20.15,18.00,-1.00,20.90
"19009719",-1.00,-1.00,-1.00,18.50,18.90
"19009720",-1.00,-1.00,-1.00,19.00,-1.00
"19009721",21.10,20.00,19.85,-1.00,20.25
"19009722",21.70,19.95,20.45,-1.00,21.45
"19009723",-1.00,-1.00,-1.00,19.75,19.25
"19009725",-1.00,-1.00,-1.00,21.50,19.75
"19009726",28.45,25.85,25.70,-1.00,25.10
"19009727",26.10,22.15,26.60,-1.00,23.15
"19009728",23.55,20.90,22.05,-1.00,20.90
"19009729",-1.00,-1.00,-1.00,15.50,-1.00
"19009730",24.95,23.85,23.20,-1.00,25.10
"19009731",24.25,23.95,21.75,-1.00,24.45
"19009732",23.05,20.70,20.80,-1.00,22.20
"19009733",-1.00,-1.00,-1.00,27.75,26.10
"19009734",-1.00,-1.00,-1.00,16.00,-1.00
"19009735",22.60,21.45,21.60,-1.00,22.20
"19009736",-1.00,-1.00,-1.00,19.75,-1.00
"19009737",-1.00,-1.00,-1.00,18.00,17.15
"19009738",-1.00,-1.00,-1.00,24.50,22.50
"19009739",-1.00,-1.00,-1.00,19.50,19.95
"19009740",-1.00,-1.00,-1.00,20.00,19.60
"19009741",24.95,20.70,23.45,-1.00,20.70
"19009742",26.05,23.35,24.55,-1.00,24.35
"19009743",-1.00,-1.00,-1.00,21.00,-1.00
"19009744",23.35,26.45,20.60,-1.00,25.45
"19009745",-1.00,-1.00,-1.00,24.75,21.65
"19009746",-1.00,-1.00,-1.00,17.25,-1.00
"19009747",26.85,24.80,24.35,-1.00,25.05
"19009748",-1.00,-1.00,-1.00,24.75,24.20
"19009749",-1.00,-1.00,-1.00,20.50,-1.00
"19009750",-1.00,-1.00,-1.00,25.50,21.90
"19009751",22.90,25.95,19.40,-1.00,25.45
"19009752",-1.00,-1.00,-1.00,26.00,24.95
"19009753",-1.00,-1.00,-1.00,26.25,22.15
"19009754",-1.00,-1.00,-1.00,14.75,-1.00
"19009755",-1.00,-1.00,-1.00,25.25,24.30
"19009756",-1.00,-1.00,-1.00,19.50,-1.00
"19009757",-1.00,-1.00,-1.00,25.25,24.65
"19009758",24.75,22.75,23.00,-1.00,21.25
"19009759",-1.00,-1.00,-1.00,18.75,-1.00
"19009760",24.60,21.35,21.60,-1.00,20.35
"19009761",-1.00,-1.00,-1.00,20.50,18.05
"19009762",-1.00,-1.00,-1.00,22.25,17.70
"19009763",-1.00,-1.00,-1.00,25.50,24.00
"19009764",-1.00,-1.00,-1.00,20.00,-1.00
"19009765",23.50,23.80,23.75,-1.00,24.05
"19009766",-1.00,-1.00,-1.00,17.25,-1.00
"19009767",-1.00,-1.00,-1.00,17.75,-1.00
"19009768",-1.00,-1.00,-1.00,22.75,-1.00
"19009769",-1.00,-1.00,-1.00,24.75,17.90
"19009770",-1.00,-1.00,-1.00,24.25,20.80
"19009771",-1.00,-1.00,-1.00,-1.00,20.45
"19009772",-1.00,-1.00,-1.00,22.50,-1.00
"19009773",-1.00,-1.00,-1.00,20.50,-1.00
"19009774",-1.00,-1.00,-1.00,19.00,19.85
"19009775",-1.00,-1.00,-1.00,13.00,-1.00
"19009776",-1.00,-1.00,-1.00,20.00,21.30
"19009777",25.60,22.75,22.85,-1.00,21.50
"19009778",-1.00,-1.00,-1.00,22.00,-1.00
"19009779",-1.00,-1.00,-1.00,19.75,-1.00
"19009780",-1.00,-1.00,-1.00,20.25,16.80
"19009781",-1.00,-1.00,-1.00,25.25,24.50
"19009782",-1.00,-1.00,-1.00,25.00,20.90
"19009783",-1.00,-1.00,-1.00,23.75,17.45
"19009784",-1.00,-1.00,-1.00,21.75,21.25
"19009785",-1.00,-1.00,-1.00,19.75,-1.00
"19009786",-1.00,-1.00,-1.00,24.00,22.95
"19009787",19.40,21.25,18.65,-1.00,22.75
"19009788",-1.00,-1.00,-1.00,28.50,24.85
"19009789",-1.00,-1.00,-1.00,20.50,19.95
"19009790",-1.00,-1.00,-1.00,23.25,-1.00
"19009791",-1.00,-1.00,-1.00,25.00,19.30
"19009792",22.80,19.55,23.30,-1.00,21.30
"19009793",-1.00,-1.00,-1.00,28.00,27.30
"19009794",-1.00,-1.00,-1.00,24.00,21.45
"19009795",24.80,25.55,23.80,-1.00,26.30
"19009796",-1.00,-1.00,-1.00,25.50,22.70
"19009797",21.35,22.75,18.85,-1.00,23.25
"19009798",-1.00,-1.00,-1.00,26.75,26.95
"19009799",-1.00,-1.00,-1.00,24.50,19.45
"19009800",-1.00,-1.00,-1.00,-1.00,19.20
"19009801",21.35,22.60,19.35,-1.00,24.10
"19009802",-1.00,-1.00,-1.00,26.25,27.45
"19009803",-1.00,-1.00,-1.00,22.50,17.75
"19009804",-1.00,-1.00,-1.00,23.50,-1.00
"19009805",19.15,21.45,17.65,-1.00,22.45
"19009806",-1.00,-1.00,-1.00,23.00,21.75
"19009807",22.25,23.30,21.00,-1.00,23.30
"19009808",-1.00,-1.00,-1.00,20.50,-1.00
"19009809",-1.00,-1.00,-1.00,18.75,19.15
"19009810",-1.00,-1.00,-1.00,20.25,-1.00
"19009811",21.60,21.85,21.10,-1.00,21.10
"19009812",-1.00,-1.00,-1.00,21.00,22.95
"19009813",-1.00,-1.00,-1.00,21.50,-1.00
"19009814",21.00,20.60,19.75,-1.00,21.35
"19009815",20.65,21.60,20.65,-1.00,24.35
"19009816",-1.00,-1.00,-1.00,21.00,-1.00
"19009817",-1.00,-1.00,-1.00,14.75,-1.00
"19009818",-1.00,-1.00,-1.00,18.50,-1.00
"19009819",-1.00,-1.00,-1.00,25.75,23.50
"19009820",-1.00,-1.00,-1.00,22.50,20.65
"19009821",-1.00,-1.00,-1.00,25.00,20.50
"19009822",18.00,14.20,16.50,-1.00,17.45
"19009823",-1.00,-1.00,-1.00,17.00,18.35
"19009824",22.25,19.80,17.75,-1.00,20.80
"19009825",-1.00,-1.00,-1.00,24.50,23.05
"19009826",-1.00,-1.00,-1.00,23.25,21.10
"19009827",26.10,21.05,22.10,-1.00,19.30
"19009828",-1.00,-1.00,-1.00,22.75,17.90
"19009829",-1.00,-1.00,-1.00,22.75,18.05
"19009831",-1.00,-1.00,-1.00,21.75,-1.00
"19009832",-1.00,-1.00,-1.00,21.75,-1.00
"19009833",-1.00,-1.00,-1.00,26.50,26.65
"19009834",20.95,19.20,19.45,-1.00,21.20
"19009835",22.65,23.20,19.90,-1.00,23.20
"19009836",24.25,20.05,22.00,-1.00,20.80
"19009837",25.20,22.25,23.95,-1.00,22.50
"19009838",-1.00,-1.00,-1.00,20.00,20.10
"19009839",23.15,25.35,22.15,-1.00,26.85
"19009840",25.20,25.70,22.20,-1.00,25.95
"19009841",-1.00,-1.00,-1.00,20.25,-1.00
"19009842",20.20,20.50,18.20,-1.00,20.75
"19009843",-1.00,-1.00,-1.00,25.75,21.20
"19009844",-1.00,-1.00,-1.00,24.75,-1.00
"19009845",-1.00,-1.00,-1.00,26.25,26.10
"19009846",-1.00,-1.00,-1.00,22.75,24.90
"19009847",-1.00,-1.00,-1.00,19.00,-1.00
"19009848",-1.00,-1.00,-1.00,25.50,-1.00
"19009849",-1.00,-1.00,-1.00,12.75,-1.00
"19009850",24.40,-1.00,-1.00,-1.00,-1.00
"19009851",24.70,23.00,22.45,-1.00,22.75
"19009852",-1.00,-1.00,-1.00,22.75,-1.00
"19009853",-1.00,-1.00,-1.00,17.50,-1.00
"19009854",-1.00,-1.00,-1.00,-1.00,22.30
"19009855",-1.00,-1.00,-1.00,-1.00,25.35
"19009856",-1.00,-1.00,-1.00,22.50,23.55
"19009857",20.05,18.75,17.80,-1.00,20.75
"19009858",21.80,20.75,18.55,-1.00,19.25
"19009859",-1.00,-1.00,-1.00,27.50,21.95
"19009860",-1.00,-1.00,-1.00,22.75,23.05
"19009861",-1.00,-1.00,-1.00,23.25,20.50
"19009862",-1.00,-1.00,-1.00,22.00,20.05
"19009863",-1.00,-1.00,-1.00,23.50,18.80
"19009864",-1.00,-1.00,-1.00,23.75,20.60
"19009865",-1.00,-1.00,-1.00,25.25,23.65
"19009866",24.45,21.80,23.45,-1.00,22.80
"19009867",-1.00,-1.00,-1.00,15.50,-1.00
"19009868",-1.00,-1.00,-1.00,20.25,17.50
"19009869",19.55,23.75,15.80,-1.00,24.25
"19009870",-1.00,-1.00,-1.00,27.00,21.30
"19009871",-1.00,-1.00,-1.00,23.50,19.40
"19009872",-1.00,-1.00,-1.00,26.00,21.25
"19009873",-1.00,-1.00,-1.00,13.25,-1.00
"19009874",-1.00,-1.00,-1.00,24.25,20.25
"19009875",-1.00,-1.00,-1.00,23.25,18.60
"19009876",-1.00,-1.00,-1.00,24.25,22.80
"19009877",-1.00,-1.00,-1.00,26.75,26.25
"19009878",-1.00,-1.00,-1.00,17.25,-1.00
"19009879",-1.00,-1.00,-1.00,22.00,-1.00
"19009880",-1.00,-1.00,-1.00,23.75,18.70
"19009881",-1.00,-1.00,-1.00,-1.00,20.35
"19009882",-1.00,-1.00,-1.00,-1.00,23.15
"19009883",-1.00,-1.00,-1.00,24.75,23.80
"19009884",-1.00,-1.00,-1.00,18.50,-1.00
"19009885",20.70,-1.00,16.45,-1.00,-1.00
"19009886",-1.00,-1.00,-1.00,14.50,-1.00
"19009887",-1.00,-1.00,-1.00,23.25,21.30
"19009888",24.70,21.00,22.95,-1.00,20.25
"19009889",25.50,23.35,22.75,-1.00,23.35
"19009890",22.95,21.20,21.20,-1.00,21.70
"19009891",-1.00,-1.00,-1.00,24.50,20.25
"19009892",-1.00,-1.00,-1.00,27.25,20.45
"19009893",-1.00,-1.00,-1.00,23.50,20.20
"19009894",-1.00,-1.00,-1.00,-1.00,21.30
"19009895",-1.00,-1.00,-1.00,16.25,-1.00
"19009896",22.65,22.45,18.65,-1.00,21.95
"19009897",-1.00,-1.00,-1.00,25.75,25.20
"19009898",26.55,23.55,22.80,-1.00,21.80
"19009899",-1.00,-1.00,-1.00,24.25,16.65
"19009900",-1.00,-1.00,-1.00,26.25,25.10
"19009901",-1.00,-1.00,-1.00,26.50,-1.00
"19009902",21.80,23.20,20.30,-1.00,25.70
"19009903",20.10,22.55,19.85,-1.00,25.30
"19009904",-1.00,-1.00,-1.00,19.75,-1.00
"19009905",16.40,17.60,14.90,-1.00,20.60
"19009906",-1.00,-1.00,-1.00,23.25,-1.00
"19009907",-1.00,-1.00,-1.00,21.25,-1.00
"19009908",-1.00,-1.00,-1.00,18.50,14.40
"19009909",-1.00,-1.00,-1.00,27.50,24.90
"19009910",-1.00,-1.00,-1.00,23.00,18.95
"19009911",-1.00,-1.00,-1.00,20.75,17.60
"19009912",-1.00,-1.00,-1.00,22.25,-1.00
"19009913",-1.00,-1.00,-1.00,28.75,19.70
"19009914",-1.00,-1.00,-1.00,24.75,19.65
"19009915",23.95,22.80,23.95,-1.00,22.30
"19009916",-1.00,-1.00,-1.00,20.50,22.00
"19009917",-1.00,-1.00,-1.00,22.50,23.20
"19009918",-1.00,-1.00,-1.00,25.25,26.00
"19009919",-1.00,-1.00,-1.00,21.75,23.70
"19009920",24.30,27.00,23.05,-1.00,25.75
"19009921",-1.00,-1.00,-1.00,21.00,21.35
"19009922",-1.00,-1.00,-1.00,24.50,20.95
"19009923",-1.00,-1.00,-1.00,-1.00,20.25
"19009924",21.65,24.90,19.90,-1.00,25.15
"19009925",-1.00,-1.00,-1.00,13.75,-1.00
"19009926",-1.00,-1.00,-1.00,-1.00,-1.00
"19009927",-1.00,-1.00,-1.00,21.50,20.00
"19009928",21.45,-1.00,-1.00,-1.00,-1.00
"19009929",-1.00,-1.00,-1.00,22.75,17.40
"19009930",21.55,-1.00,-1.00,-1.00,-1.00
"19009931",-1.00,-1.00,-1.00,18.75,-1.00
"19009932",-1.00,-1.00,-1.00,18.25,13.70
"19009933",-1.00,-1.00,-1.00,26.00,23.40
"19009934",-1.00,-1.00,-1.00,26.00,20.70
"19009935",-1.00,-1.00,-1.00,20.50,18.10
"19009936",-1.00,-1.00,-1.00,28.00,-1.00
"19009937",22.45,20.00,24.20,-1.00,22.75
"19009938",22.85,26.60,20.85,-1.00,26.85
"19009939",24.45,25.95,21.70,-1.00,26.70
"19009940",-1.00,-1.00,-1.00,27.00,25.10
"19009941",-1.00,-1.00,-1.00,27.25,23.95
"19009942",-1.00,-1.00,-1.00,27.25,25.45
"19009943",-1.00,-1.00,-1.00,22.25,21.20
"19009944",-1.00,-1.00,-1.00,28.00,24.05
"19009945",-1.00,-1.00,25.85,-1.00,-1.00
"19009946",20.60,20.55,20.10,-1.00,23.05
"19009947",-1.00,-1.00,-1.00,24.25,25.05
"19009948",22.75,21.75,18.75,-1.00,21.25
"19009949",-1.00,-1.00,-1.00,18.75,-1.00
"19009950",-1.00,-1.00,-1.00,18.00,-1.00
"19009951",-1.00,-1.00,-1.00,15.25,-1.00
"19009952",-1.00,-1.00,-1.00,20.00,-1.00
"19009953",26.10,22.90,24.10,-1.00,22.65
"19009954",20.25,19.95,19.25,-1.00,20.95
"19009955",-1.00,-1.00,-1.00,20.25,-1.00
"19009956",-1.00,-1.00,-1.00,20.25,-1.00
"19009957",23.55,25.30,23.30,-1.00,25.55
"19009958",-1.00,-1.00,-1.00,22.50,22.65
"19009959",-1.00,-1.00,-1.00,20.00,-1.00
"19009960",23.00,-1.00,-1.00,-1.00,-1.00
"19009961",-1.00,-1.00,-1.00,23.25,-1.00
"19009962",-1.00,-1.00,-1.00,-1.00,26.30
"19009963",18.95,19.70,18.20,-1.00,22.20
"19009964",24.40,25.55,20.65,-1.00,25.55
"19009965",-1.00,-1.00,-1.00,22.50,21.80
"19009966",-1.00,-1.00,-1.00,22.50,-1.00
"19009967",23.05,21.80,21.30,-1.00,22.80
"19009968",21.40,-1.00,-1.00,-1.00,-1.00
"19009969",-1.00,-1.00,-1.00,16.00,-1.00
"19009970",25.50,19.45,23.25,-1.00,19.95
"19009971",-1.00,-1.00,-1.00,20.50,15.40
"19009972",19.95,19.20,18.45,-1.00,19.20
"19009973",-1.00,-1.00,-1.00,23.25,20.10
"19009974",-1.00,-1.00,-1.00,20.75,17.95
"19009975",-1.00,-1.00,-1.00,20.50,16.45
"19009976",21.50,22.80,19.75,-1.00,23.30
"19009977",-1.00,-1.00,-1.00,23.25,22.70
"19009978",25.55,24.10,21.80,-1.00,23.85
"19009979",-1.00,-1.00,-1.00,19.50,19.80
"19009980",-1.00,-1.00,-1.00,18.75,-1.00
"19009981",-1.00,-1.00,-1.00,22.00,19.40
"19009982",-1.00,-1.00,-1.00,21.50,-1.00
"19009983",-1.00,-1.00,-1.00,17.25,-1.00
"19009984",-1.00,-1.00,-1.00,20.50,-1.00
"19009985",23.20,-1.00,19.20,-1.00,-1.00
"19009986",24.90,19.95,23.15,-1.00,20.20
"19009987",-1.00,-1.00,-1.00,13.50,-1.00
"19009988",22.55,27.05,17.30,-1.00,26.05
"19009989",25.40,23.40,23.40,-1.00,22.40
"19009990",23.20,24.15,20.45,-1.00,22.90
"19009991",-1.00,-1.00,-1.00,22.75,17.20
"19009992",-1.00,-1.00,-1.00,22.00,21.10
"19009993",-1.00,-1.00,-1.00,16.00,-1.00
"19009994",16.95,18.10,14.95,-1.00,20.60
"19009995",22.35,18.45,21.60,-1.00,16.20
"19009996",23.50,21.45,19.75,-1.00,21.20
"19009997",-1.00,-1.00,-1.00,22.25,19.35
"19009998",-1.00,-1.00,-1.00,23.25,21.10
"19009999",-1.00,-1.00,-1.00,18.25,19.95
"19010000",-1.00,-1.00,-1.00,14.25,-1.00
"19010001",-1.00,-1.00,-1.00,23.25,20.00
"19010002",-1.00,-1.00,-1.00,17.50,18.50
"19010003",-1.00,-1.00,-1.00,-1.00,20.90
"19010004",-1.00,-1.00,-1.00,22.75,-1.00
"19010005",-1.00,-1.00,-1.00,20.25,-1.00
"19010006",-1.00,-1.00,-1.00,22.50,20.20
"19010007",21.20,25.65,20.20,-1.00,26.90
"19010008",-1.00,-1.00,-1.00,13.50,-1.00
"19010009",15.70,-1.00,15.45,-1.00,-1.00
"19010010",-1.00,-1.00,-1.00,15.50,17.55
"19010011",-1.00,-1.00,-1.00,26.75,-1.00
"19010012",16.40,19.45,15.65,-1.00,20.70
"19010013",18.25,16.25,18.25,-1.00,17.25
"19010014",23.20,22.50,22.70,-1.00,22.75
"19010015",18.65,22.75,16.65,-1.00,24.25
"19010016",21.45,23.55,18.70,-1.00,24.80
"19010017",-1.00,-1.00,-1.00,19.50,-1.00
"19010018",-1.00,-1.00,-1.00,17.50,20.85
"19010019",-1.00,-1.00,-1.00,19.25,-1.00
"19010020",23.25,25.10,20.75,-1.00,25.10
"19010021",-1.00,-1.00,-1.00,25.75,22.10
"19010022",-1.00,-1.00,-1.00,22.75,-1.00
"19010023",27.15,25.55,25.90,-1.00,25.80
"19010024",-1.00,-1.00,-1.00,25.25,25.85
"19010025",-1.00,-1.00,-1.00,26.50,-1.00
"19010026",-1.00,-1.00,-1.00,23.25,24.90
"19010027",-1.00,-1.00,-1.00,24.50,25.75
"19010028",16.70,20.85,18.95,-1.00,25.85
"19010029",22.70,19.75,24.70,-1.00,22.00
"19010030",-1.00,-1.00,-1.00,21.75,15.80
"19010031",-1.00,-1.00,-1.00,22.25,24.00
"19010032",25.45,-1.00,19.45,-1.00,-1.00
"19010033",-1.00,-1.00,-1.00,21.50,-1.00
"19010034",23.80,21.20,21.05,-1.00,21.70
"19010035",22.60,19.65,21.35,-1.00,20.90
"19010036",15.35,18.10,17.10,-1.00,23.60
"19010037",20.35,17.55,20.35,-1.00,17.55
"19010038",20.40,22.75,18.65,-1.00,24.50
"19010039",25.70,27.90,22.95,-1.00,26.90
"19010040",-1.00,-1.00,-1.00,19.50,-1.00
"19010041",-1.00,-1.00,-1.00,13.50,-1.00
"19010042",-1.00,-1.00,-1.00,18.50,-1.00
"19010043",-1.00,-1.00,-1.00,22.00,22.25
"19010044",-1.00,-1.00,-1.00,23.25,23.50
"19010045",-1.00,-1.00,-1.00,15.50,-1.00
"19010046",-1.00,-1.00,-1.00,26.00,25.05
"19010047",-1.00,-1.00,-1.00,23.00,22.65
"19010048",-1.00,-1.00,-1.00,17.50,-1.00
"19010049",-1.00,-1.00,-1.00,26.50,20.35
"19010050",-1.00,-1.00,-1.00,21.00,-1.00
"19010051",21.05,23.55,16.55,-1.00,23.80
"19010052",-1.00,-1.00,-1.00,26.25,-1.00
"19010053",18.30,21.90,17.05,-1.00,25.65
"19010054",-1.00,-1.00,-1.00,25.00,-1.00
"19010055",-1.00,-1.00,-1.00,24.25,-1.00
"19010056",-1.00,-1.00,-1.00,-1.00,25.35
"19010057",-1.00,-1.00,-1.00,19.25,-1.00
"19010058",-1.00,-1.00,-1.00,22.75,24.65
"19010059",-1.00,-1.00,-1.00,20.75,19.10
"19010060",-1.00,-1.00,-1.00,23.75,19.95
"19010061",-1.00,-1.00,-1.00,20.75,17.95
"19010062",-1.00,-1.00,-1.00,26.00,22.20
"19010063",-1.00,-1.00,-1.00,23.25,-1.00
"19010064",-1.00,-1.00,-1.00,18.00,-1.00
"19010065",-1.00,-1.00,-1.00,23.75,18.35
"19010066",-1.00,-1.00,-1.00,18.00,16.45
"19010067",20.00,23.05,18.00,-1.00,21.80
